uf,ano,mes,segmento,consumo_mwh
RJ,2021,1,industrial,732748.38
SP,2021,1,industrial,4228676.01
PR,2021,1,industrial,1136975.509
SC,2021,1,industrial,878215.951
RS,2021,1,industrial,801947.949
MS,2021,1,industrial,126778.392
MT,2021,1,industrial,165584.211
GO,2021,1,industrial,459479.968
DF,2021,1,industrial,50450.0
RO,2021,2,industrial,36622.465
AC,2021,2,industrial,3446.728
AM,2021,2,industrial,130051.0
RR,2021,2,industrial,1850.976
PA,2021,2,industrial,1007057.606
AP,2021,2,industrial,8839.111
TO,2021,2,industrial,24605.623
MA,2021,2,industrial,119741.256
PI,2021,2,industrial,14500.218
CE,2021,2,industrial,226223.357
RN,2021,2,industrial,101372.0
PB,2021,2,industrial,117614.454
PE,2021,2,industrial,320568.149
AL,2021,2,industrial,88147.518
SE,2021,2,industrial,92628.398
BA,2021,2,industrial,763421.931
MG,2021,2,industrial,2553747.87
ES,2021,2,industrial,300106.462
RJ,2021,2,industrial,681050.657
SP,2021,2,industrial,4153972.575
PR,2021,2,industrial,1087912.334
SC,2021,2,industrial,931585.114
RS,2021,2,industrial,829742.76
MS,2021,2,industrial,121492.248
MT,2021,2,industrial,178212.754
GO,2021,2,industrial,459186.379
DF,2021,2,industrial,46088.0
RO,2021,3,industrial,30029.357
AC,2021,3,industrial,3103.353
AM,2021,3,industrial,157052.0
RR,2021,3,industrial,1878.029
PA,2021,3,industrial,1089120.288
AP,2021,3,industrial,9595.105
TO,2021,3,industrial,26208.949
MA,2021,3,industrial,118732.725
PI,2021,3,industrial,17138.021
CE,2021,3,industrial,216144.968
RN,2021,3,industrial,106165.0
PB,2021,3,industrial,124967.44
PE,2021,3,industrial,339456.592
AL,2021,3,industrial,118786.956
SE,2021,3,industrial,102439.806
BA,2021,3,industrial,813307.826
MG,2021,3,industrial,2795521.722
ES,2021,3,industrial,333241.527
RJ,2021,3,industrial,741228.125
SP,2021,3,industrial,4521947.967
PR,2021,3,industrial,1204603.998
SC,2021,3,industrial,1023943.876
RS,2021,3,industrial,832381.12
MS,2021,3,industrial,136210.922
MT,2021,3,industrial,187895.81
GO,2021,3,industrial,496182.655
DF,2021,3,industrial,53386.0
RO,2021,4,industrial,37684.122
AC,2021,4,industrial,3503.597
AM,2021,4,industrial,152061.0
RR,2021,4,industrial,2029.41
PA,2021,4,industrial,1080296.561
AP,2021,4,industrial,9797.077
TO,2021,4,industrial,33518.222
MA,2021,4,industrial,117182.5
PI,2021,4,industrial,17038.465
CE,2021,4,industrial,221910.77
RN,2021,4,industrial,104166.0
PB,2021,4,industrial,114759.733
PE,2021,4,industrial,321841.145
AL,2021,4,industrial,112103.103
SE,2021,4,industrial,97709.565
BA,2021,4,industrial,771735.934
MG,2021,4,industrial,2721100.208
ES,2021,4,industrial,311728.458
RJ,2021,4,industrial,744009.964
SP,2021,4,industrial,4330062.899
PR,2021,4,industrial,1149225.014
SC,2021,4,industrial,978814.623
RS,2021,4,industrial,944781.799
MS,2021,4,industrial,129203.385
MT,2021,4,industrial,181148.71
GO,2021,4,industrial,479185.893
DF,2021,4,industrial,53044.0
RO,2021,5,industrial,37913.007
AC,2021,5,industrial,3625.461
AM,2021,5,industrial,157178.0
RR,2021,5,industrial,1790.357
PA,2021,5,industrial,1124636.798
AP,2021,5,industrial,8621.597
TO,2021,5,industrial,32534.242
MA,2021,5,industrial,124349.995
PI,2021,5,industrial,19014.345
CE,2021,5,industrial,219283.46
RN,2021,5,industrial,99472.0
PB,2021,5,industrial,112743.523
PE,2021,5,industrial,339236.23
AL,2021,5,industrial,128466.684
SE,2021,5,industrial,101645.889
BA,2021,5,industrial,806332.154
MG,2021,5,industrial,2813607.455
ES,2021,5,industrial,344125.877
RJ,2021,5,industrial,754209.164
SP,2021,5,industrial,4135650.392
PR,2021,5,industrial,1177033.98
SC,2021,5,industrial,967548.255
RS,2021,5,industrial,888036.341
MS,2021,5,industrial,126393.074
MT,2021,5,industrial,195660.117
GO,2021,5,industrial,507183.479
DF,2021,5,industrial,54050.0
RO,2021,6,industrial,38848.055
AC,2021,6,industrial,3574.941
AM,2021,6,industrial,152013.179
RR,2021,6,industrial,1688.72
PA,2021,6,industrial,1074562.128
AP,2021,6,industrial,9053.778
TO,2021,6,industrial,33949.792
MA,2021,6,industrial,143066.302
PI,2021,6,industrial,19498.065
CE,2021,6,industrial,229295.292
RN,2021,6,industrial,100955.0
PB,2021,6,industrial,112885.573
PE,2021,6,industrial,314076.122
AL,2021,6,industrial,96044.03
SE,2021,6,industrial,92410.218
BA,2021,6,industrial,754915.577
MG,2021,6,industrial,2726046.964
ES,2021,6,industrial,363666.901
RJ,2021,6,industrial,712776.906
SP,2021,6,industrial,4195768.341
PR,2021,6,industrial,1132414.017
SC,2021,6,industrial,957139.845
RS,2021,6,industrial,872915.49
MS,2021,6,industrial,126144.367
MT,2021,6,industrial,198516.524
GO,2021,6,industrial,492497.782
DF,2021,6,industrial,54586.0
RO,2021,7,industrial,39119.002
AC,2021,7,industrial,3845.816
AM,2021,7,industrial,156044.703
RR,2021,7,industrial,1666.391
PA,2021,7,industrial,1091458.902
AP,2021,7,industrial,9062.942
TO,2021,7,industrial,35980.103
MA,2021,7,industrial,154948.989
PI,2021,7,industrial,20110.863
CE,2021,7,industrial,232643.818
RN,2021,7,industrial,111931.0
PB,2021,7,industrial,125364.271
PE,2021,7,industrial,343798.129
AL,2021,7,industrial,98797.208
SE,2021,7,industrial,102715.321
BA,2021,7,industrial,795560.964
MG,2021,7,industrial,2801119.913
ES,2021,7,industrial,357708.173
RJ,2021,7,industrial,701773.667
SP,2021,7,industrial,4211475.565
PR,2021,7,industrial,1180888.454
SC,2021,7,industrial,982998.332
RS,2021,7,industrial,870497.269
MS,2021,7,industrial,131363.028
MT,2021,7,industrial,202353.151
GO,2021,7,industrial,495780.571
DF,2021,7,industrial,56057.0
RO,2021,8,industrial,40633.649
AC,2021,8,industrial,4387.481
AM,2021,8,industrial,165692.771
RR,2021,8,industrial,1697.868
PA,2021,8,industrial,1079667.111
AP,2021,8,industrial,10447.545
TO,2021,8,industrial,35718.073
MA,2021,8,industrial,157238.558
PI,2021,8,industrial,20327.661
CE,2021,8,industrial,246957.756
RN,2021,8,industrial,112619.0
PB,2021,8,industrial,126304.618
PE,2021,8,industrial,329369.018
AL,2021,8,industrial,129646.185
SE,2021,8,industrial,103815.265
BA,2021,8,industrial,775730.101
MG,2021,8,industrial,2812574.613
ES,2021,8,industrial,353264.771
RJ,2021,8,industrial,716328.751
SP,2021,8,industrial,4250459.657
PR,2021,8,industrial,1195089.737
SC,2021,8,industrial,1002065.676
RS,2021,8,industrial,882567.54
MS,2021,8,industrial,130486.988
MT,2021,8,industrial,206343.892
GO,2021,8,industrial,507535.514
DF,2021,8,industrial,55557.0
RO,2021,9,industrial,35070.973
AC,2021,9,industrial,3899.152
AM,2021,9,industrial,161271.188
RR,2021,9,industrial,1824.117
PA,2021,9,industrial,1057062.084
AP,2021,9,industrial,8769.098
TO,2021,9,industrial,32356.143
MA,2021,9,industrial,157774.107
PI,2021,9,industrial,20102.455
CE,2021,9,industrial,246009.085
RN,2021,9,industrial,108738.0
PB,2021,9,industrial,124687.141
PE,2021,9,industrial,322658.531
AL,2021,9,industrial,130435.054
SE,2021,9,industrial,102858.832
BA,2021,9,industrial,704572.303
MG,2021,9,industrial,2702341.741
ES,2021,9,industrial,340571.862
RJ,2021,9,industrial,705698.316
SP,2021,9,industrial,4358338.642
PR,2021,9,industrial,1129694.847
SC,2021,9,industrial,983086.823
RS,2021,9,industrial,875065.768
MS,2021,9,industrial,125195.944
MT,2021,9,industrial,197104.666
GO,2021,9,industrial,491189.88
DF,2021,9,industrial,51866.0
RO,2021,10,industrial,37786.839
AC,2021,10,industrial,3832.502
AM,2021,10,industrial,165607.743
RR,2021,10,industrial,1838.982
PA,2021,10,industrial,1076981.842
AP,2021,10,industrial,8993.812
TO,2021,10,industrial,34414.961
MA,2021,10,industrial,161166.358
PI,2021,10,industrial,20294.84
CE,2021,10,industrial,249306.755
RN,2021,10,industrial,103198.0
PB,2021,10,industrial,121517.04
PE,2021,10,industrial,335966.705
AL,2021,10,industrial,98154.788
SE,2021,10,industrial,98431.855
BA,2021,10,industrial,802417.523
MG,2021,10,industrial,2820505.147
ES,2021,10,industrial,391013.802
RJ,2021,10,industrial,742831.323
SP,2021,10,industrial,4352444.631
PR,2021,10,industrial,1193755.414
SC,2021,10,industrial,973100.356
RS,2021,10,industrial,858105.033
MS,2021,10,industrial,129087.501
MT,2021,10,industrial,196565.433
GO,2021,10,industrial,513514.41
DF,2021,10,industrial,58077.0
RO,2021,11,industrial,38063.329
AC,2021,11,industrial,3750.185
AM,2021,11,industrial,160214.208
RR,2021,11,industrial,1929.468
PA,2021,11,industrial,1091405.0
AP,2021,11,industrial,8803.279
TO,2021,11,industrial,31140.775
MA,2021,11,industrial,160520.796
PI,2021,11,industrial,18097.349
CE,2021,11,industrial,241862.876
RN,2021,11,industrial,109458.0
PB,2021,11,industrial,120995.927
PE,2021,11,industrial,336806.526
AL,2021,11,industrial,82647.907
SE,2021,11,industrial,96773.874
BA,2021,11,industrial,811732.192
MG,2021,11,industrial,2758660.403
ES,2021,11,industrial,359723.044
RJ,2021,11,industrial,716960.088
SP,2021,11,industrial,4338739.691
PR,2021,11,industrial,1171770.443
SC,2021,11,industrial,966147.342
RS,2021,11,industrial,858757.718
MS,2021,11,industrial,130667.674
MT,2021,11,industrial,189503.907
GO,2021,11,industrial,505733.86
DF,2021,11,industrial,52159.0
RO,2021,12,industrial,41013.926
AC,2021,12,industrial,4001.786
AM,2021,12,industrial,139295.722
RR,2021,12,industrial,1963.029
PA,2021,12,industrial,1126895.0
AP,2021,12,industrial,8868.891
TO,2021,12,industrial,29274.858
MA,2021,12,industrial,158170.634
PI,2021,12,industrial,18119.792
CE,2021,12,industrial,235342.83
RN,2021,12,industrial,104799.0
PB,2021,12,industrial,114618.111
PE,2021,12,industrial,330298.454
AL,2021,12,industrial,132546.722
SE,2021,12,industrial,108735.866
BA,2021,12,industrial,826935.738
MG,2021,12,industrial,2762812.628
ES,2021,12,industrial,338666.288
RJ,2021,12,industrial,658196.144
SP,2021,12,industrial,4211258.7
PR,2021,12,industrial,1132023.358
SC,2021,12,industrial,906727.483
RS,2021,12,industrial,825363.995
MS,2021,12,industrial,132122.687
MT,2021,12,industrial,187779.977
GO,2021,12,industrial,501258.494
DF,2021,12,industrial,50670.0
RO,2022,1,industrial,37382.344
AC,2022,1,industrial,3736.113
AM,2022,1,industrial,148788.0
RR,2022,1,industrial,1937.014
PA,2022,1,industrial,1102983.001
AP,2022,1,industrial,9053.449
TO,2022,1,industrial,26083.192
MA,2022,1,industrial,138344.924
PI,2022,1,industrial,16084.8
CE,2022,1,industrial,199310.123
RN,2022,1,industrial,104713.0
PB,2022,1,industrial,114763.761
PE,2022,1,industrial,328878.853
AL,2022,1,industrial,127781.933
SE,2022,1,industrial,90529.336
BA,2022,1,industrial,791820.371
MG,2022,1,industrial,2673187.351
ES,2022,1,industrial,328857.952
RJ,2022,1,industrial,710503.096
SP,2022,1,industrial,4096471.37
PR,2022,1,industrial,1157275.326
SC,2022,1,industrial,926349.37
RS,2022,1,industrial,811194.663
MS,2022,1,industrial,126157.218
MT,2022,1,industrial,177946.823
GO,2022,1,industrial,483335.878
DF,2022,1,industrial,48466.0
RO,2022,2,industrial,37143.968
AC,2022,2,industrial,3282.136
AM,2022,2,industrial,144548.0
RR,2022,2,industrial,1993.253
PA,2022,2,industrial,932521.0
AP,2022,2,industrial,8256.622
TO,2022,2,industrial,29313.971
MA,2022,2,industrial,127854.218
PI,2022,2,industrial,13595.777
CE,2022,2,industrial,217399.399
RN,2022,2,industrial,92133.0
PB,2022,2,industrial,109983.066
PE,2022,2,industrial,321438.041
AL,2022,2,industrial,139498.855
SE,2022,2,industrial,93589.864
BA,2022,2,industrial,740006.994
MG,2022,2,industrial,2519223.383
ES,2022,2,industrial,317716.655
RJ,2022,2,industrial,694053.957
SP,2022,2,industrial,4122280.617
PR,2022,2,industrial,1214487.217
SC,2022,2,industrial,937122.005
RS,2022,2,industrial,803645.697
MS,2022,2,industrial,127222.24
MT,2022,2,industrial,176463.089
GO,2022,2,industrial,473506.079
DF,2022,2,industrial,45763.0
RO,2022,3,industrial,40408.832
AC,2022,3,industrial,3924.847
AM,2022,3,industrial,161249.0
RR,2022,3,industrial,2113.853
PA,2022,3,industrial,999380.781
AP,2022,3,industrial,6480.837
TO,2022,3,industrial,31849.925
MA,2022,3,industrial,127961.943
PI,2022,3,industrial,16814.235
CE,2022,3,industrial,213767.971
RN,2022,3,industrial,109425.0
PB,2022,3,industrial,118708.955
PE,2022,3,industrial,328388.549
AL,2022,3,industrial,151955.53
SE,2022,3,industrial,106182.144
BA,2022,3,industrial,800844.535
MG,2022,3,industrial,2907490.065
ES,2022,3,industrial,342201.098
RJ,2022,3,industrial,735802.777
SP,2022,3,industrial,4294312.705
PR,2022,3,industrial,1267253.663
SC,2022,3,industrial,1017530.416
RS,2022,3,industrial,845536.165
MS,2022,3,industrial,140710.274
MT,2022,3,industrial,195955.845
GO,2022,3,industrial,481735.149
DF,2022,3,industrial,52184.0
RO,2022,4,industrial,38032.899
AC,2022,4,industrial,3846.717
AM,2022,4,industrial,152871.0
RR,2022,4,industrial,1939.136
PA,2022,4,industrial,977665.591
AP,2022,4,industrial,11520.506
TO,2022,4,industrial,34606.446
MA,2022,4,industrial,135981.288
PI,2022,4,industrial,17227.514
CE,2022,4,industrial,226017.508
RN,2022,4,industrial,103414.0
PB,2022,4,industrial,114580.596
PE,2022,4,industrial,326959.704
AL,2022,4,industrial,136107.814
SE,2022,4,industrial,95947.33
BA,2022,4,industrial,811187.977
MG,2022,4,industrial,2811838.124
ES,2022,4,industrial,344385.163
RJ,2022,4,industrial,739753.925
SP,2022,4,industrial,4435241.628
PR,2022,4,industrial,1191287.337
SC,2022,4,industrial,947521.116
RS,2022,4,industrial,892661.07
MS,2022,4,industrial,131266.056
MT,2022,4,industrial,194086.772
GO,2022,4,industrial,513891.979
DF,2022,4,industrial,50397.0
RO,2022,5,industrial,38551.373
AC,2022,5,industrial,3907.648
AM,2022,5,industrial,165309.0
RR,2022,5,industrial,1901.149
PA,2022,5,industrial,1046877.645
AP,2022,5,industrial,9733.822
TO,2022,5,industrial,35505.778
MA,2022,5,industrial,156897.291
PI,2022,5,industrial,19519.118
CE,2022,5,industrial,220341.176
RN,2022,5,industrial,101800.0
PB,2022,5,industrial,113173.014
PE,2022,5,industrial,339041.39
AL,2022,5,industrial,71805.169
SE,2022,5,industrial,100985.712
BA,2022,5,industrial,819076.294
MG,2022,5,industrial,2904284.416
ES,2022,5,industrial,368178.003
RJ,2022,5,industrial,736024.213
SP,2022,5,industrial,4337252.802
PR,2022,5,industrial,1242408.905
SC,2022,5,industrial,984147.55
RS,2022,5,industrial,815548.777
MS,2022,5,industrial,133610.729
MT,2022,5,industrial,200515.066
GO,2022,5,industrial,501466.237
DF,2022,5,industrial,53419.0
RO,2022,6,industrial,39836.802
AC,2022,6,industrial,4077.88
AM,2022,6,industrial,155629.0
RR,2022,6,industrial,1797.376
PA,2022,6,industrial,1090592.58
AP,2022,6,industrial,9449.675
TO,2022,6,industrial,37359.823
MA,2022,6,industrial,186443.257
PI,2022,6,industrial,19806.871
CE,2022,6,industrial,240864.234
RN,2022,6,industrial,101750.0
PB,2022,6,industrial,111601.616
PE,2022,6,industrial,310617.647
AL,2022,6,industrial,114435.26
SE,2022,6,industrial,86612.983
BA,2022,6,industrial,795077.316
MG,2022,6,industrial,2792069.846
ES,2022,6,industrial,331467.951
RJ,2022,6,industrial,697186.97
SP,2022,6,industrial,4301221.828
PR,2022,6,industrial,1206734.905
SC,2022,6,industrial,969717.09
RS,2022,6,industrial,858722.334
MS,2022,6,industrial,128121.54
MT,2022,6,industrial,222095.193
GO,2022,6,industrial,509623.552
DF,2022,6,industrial,55024.0
RO,2022,7,industrial,41826.258
AC,2022,7,industrial,4203.181
AM,2022,7,industrial,166840.0
RR,2022,7,industrial,1833.178
PA,2022,7,industrial,1171670.001
AP,2022,7,industrial,9120.352
TO,2022,7,industrial,38992.457
MA,2022,7,industrial,233941.833
PI,2022,7,industrial,20071.759
CE,2022,7,industrial,235606.524
RN,2022,7,industrial,103665.0
PB,2022,7,industrial,117496.391
PE,2022,7,industrial,317881.916
AL,2022,7,industrial,172561.6
SE,2022,7,industrial,80764.772
BA,2022,7,industrial,837609.246
MG,2022,7,industrial,2892459.644
ES,2022,7,industrial,332053.291
RJ,2022,7,industrial,710256.527
SP,2022,7,industrial,4337043.201
PR,2022,7,industrial,1223022.902
SC,2022,7,industrial,991411.092
RS,2022,7,industrial,864968.006
MS,2022,7,industrial,137261.183
MT,2022,7,industrial,214981.917
GO,2022,7,industrial,506398.312
DF,2022,7,industrial,48848.0
RO,2022,8,industrial,43962.042
AC,2022,8,industrial,4244.52
AM,2022,8,industrial,180499.0
RR,2022,8,industrial,1989.714
PA,2022,8,industrial,1188542.254
AP,2022,8,industrial,9191.43
TO,2022,8,industrial,42004.997
MA,2022,8,industrial,275771.385
PI,2022,8,industrial,20333.223
CE,2022,8,industrial,246751.983
RN,2022,8,industrial,111860.0
PB,2022,8,industrial,120715.061
PE,2022,8,industrial,316326.348
AL,2022,8,industrial,169590.948
SE,2022,8,industrial,95347.073
BA,2022,8,industrial,822799.72
MG,2022,8,industrial,2871095.048
ES,2022,8,industrial,350196.774
RJ,2022,8,industrial,704576.774
SP,2022,8,industrial,4408509.484
PR,2022,8,industrial,1231069.005
SC,2022,8,industrial,1009396.255
RS,2022,8,industrial,867452.127
MS,2022,8,industrial,136842.207
MT,2022,8,industrial,219529.27
GO,2022,8,industrial,516620.729
DF,2022,8,industrial,55924.0
RO,2022,9,industrial,42398.235
AC,2022,9,industrial,4310.149
AM,2022,9,industrial,173674.0
RR,2022,9,industrial,1976.916
PA,2022,9,industrial,1114000.87
AP,2022,9,industrial,5387.454
TO,2022,9,industrial,40285.642
MA,2022,9,industrial,304893.899
PI,2022,9,industrial,20139.89
CE,2022,9,industrial,253570.381
RN,2022,9,industrial,107290.0
PB,2022,9,industrial,115253.32
PE,2022,9,industrial,321202.025
AL,2022,9,industrial,123941.425
SE,2022,9,industrial,98397.159
BA,2022,9,industrial,776031.94
MG,2022,9,industrial,2793742.649
ES,2022,9,industrial,344328.376
RJ,2022,9,industrial,676902.669
SP,2022,9,industrial,4425551.955
PR,2022,9,industrial,1179580.461
SC,2022,9,industrial,972834.362
RS,2022,9,industrial,873008.273
MS,2022,9,industrial,127525.393
MT,2022,9,industrial,212371.096
GO,2022,9,industrial,530775.205
DF,2022,9,industrial,53373.0
RO,2022,10,industrial,43425.043
AC,2022,10,industrial,4076.79
AM,2022,10,industrial,177149.0
RR,2022,10,industrial,2073.063
PA,2022,10,industrial,1130199.0
AP,2022,10,industrial,8728.983
TO,2022,10,industrial,40659.167
MA,2022,10,industrial,351085.084
PI,2022,10,industrial,20615.81
CE,2022,10,industrial,236008.485
RN,2022,10,industrial,108801.0
PB,2022,10,industrial,117035.567
PE,2022,10,industrial,332166.462
AL,2022,10,industrial,114661.187
SE,2022,10,industrial,102637.916
BA,2022,10,industrial,828512.873
MG,2022,10,industrial,2868596.17
ES,2022,10,industrial,332862.261
RJ,2022,10,industrial,711793.473
SP,2022,10,industrial,4328237.099
PR,2022,10,industrial,1167673.372
SC,2022,10,industrial,981638.787
RS,2022,10,industrial,820085.22
MS,2022,10,industrial,131053.553
MT,2022,10,industrial,203561.0
GO,2022,10,industrial,502352.124
DF,2022,10,industrial,56097.0
RO,2022,11,industrial,40600.082
AC,2022,11,industrial,4124.814
AM,2022,11,industrial,171081.0
RR,2022,11,industrial,2490.596
PA,2022,11,industrial,1136390.89
AP,2022,11,industrial,8581.031
TO,2022,11,industrial,34235.49
MA,2022,11,industrial,375553.158
PI,2022,11,industrial,18756.776
CE,2022,11,industrial,235800.268
RN,2022,11,industrial,107877.0
PB,2022,11,industrial,108019.697
PE,2022,11,industrial,295806.491
AL,2022,11,industrial,108415.002
SE,2022,11,industrial,98196.438
BA,2022,11,industrial,804360.061
MG,2022,11,industrial,2755206.756
ES,2022,11,industrial,331910.52
RJ,2022,11,industrial,680764.019
SP,2022,11,industrial,4269729.328
PR,2022,11,industrial,1153022.529
SC,2022,11,industrial,958934.655
RS,2022,11,industrial,838192.955
MS,2022,11,industrial,124596.58
MT,2022,11,industrial,186781.035
GO,2022,11,industrial,513259.325
DF,2022,11,industrial,49587.0
RO,2022,12,industrial,42282.888
AC,2022,12,industrial,4171.04
AM,2022,12,industrial,147576.0
RR,2022,12,industrial,2571.037
PA,2022,12,industrial,1180746.17
AP,2022,12,industrial,7588.413
TO,2022,12,industrial,33582.182
MA,2022,12,industrial,413955.714
PI,2022,12,industrial,17863.486
CE,2022,12,industrial,230475.581
RN,2022,12,industrial,103142.0
PB,2022,12,industrial,107153.302
PE,2022,12,industrial,289136.205
AL,2022,12,industrial,106466.85
SE,2022,12,industrial,98635.229
BA,2022,12,industrial,778045.191
MG,2022,12,industrial,2672873.26
ES,2022,12,industrial,320618.567
RJ,2022,12,industrial,591353.269
SP,2022,12,industrial,4100031.811
PR,2022,12,industrial,1134500.811
SC,2022,12,industrial,884857.922
RS,2022,12,industrial,793051.017
MS,2022,12,industrial,126095.953
MT,2022,12,industrial,188757.243
GO,2022,12,industrial,499754.547
DF,2022,12,industrial,49846.0
RO,2023,1,industrial,41504.975
AC,2023,1,industrial,3803.387
AM,2023,1,industrial,162273.0
RR,2023,1,industrial,2269.458
PA,2023,1,industrial,1174574.868
AP,2023,1,industrial,7392.687
TO,2023,1,industrial,30829.579
MA,2023,1,industrial,433721.236
PI,2023,1,industrial,17420.858
CE,2023,1,industrial,205692.123
RN,2023,1,industrial,106053.0
PB,2023,1,industrial,103155.317
PE,2023,1,industrial,320519.883
AL,2023,1,industrial,145833.188
SE,2023,1,industrial,96604.834
BA,2023,1,industrial,802874.894
MG,2023,1,industrial,2769042.239
ES,2023,1,industrial,343298.699
RJ,2023,1,industrial,659989.69
SP,2023,1,industrial,3845306.273
PR,2023,1,industrial,1164240.871
SC,2023,1,industrial,909405.418
RS,2023,1,industrial,748261.729
MS,2023,1,industrial,132025.75
MT,2023,1,industrial,177935.162
GO,2023,1,industrial,500569.612
DF,2023,1,industrial,44338.0
RO,2023,2,industrial,39857.462
AC,2023,2,industrial,3146.803
AM,2023,2,industrial,148907.0
RR,2023,2,industrial,2404.682
PA,2023,2,industrial,1065638.863
AP,2023,2,industrial,2848.304
TO,2023,2,industrial,31554.413
MA,2023,2,industrial,424465.244
PI,2023,2,industrial,13995.924
CE,2023,2,industrial,226042.973
RN,2023,2,industrial,95815.0
PB,2023,2,industrial,100756.809
PE,2023,2,industrial,321552.989
AL,2023,2,industrial,119739.369
SE,2023,2,industrial,95679.172
BA,2023,2,industrial,759877.479
MG,2023,2,industrial,2612138.114
ES,2023,2,industrial,303526.27
RJ,2023,2,industrial,661853.895
SP,2023,2,industrial,4024166.995
PR,2023,2,industrial,1128050.357
SC,2023,2,industrial,939254.541
RS,2023,2,industrial,708309.082
MS,2023,2,industrial,129246.139
MT,2023,2,industrial,180184.71
GO,2023,2,industrial,487519.759
DF,2023,2,industrial,45676.0
RO,2023,3,industrial,43086.12
AC,2023,3,industrial,3574.502
AM,2023,3,industrial,175916.0
RR,2023,3,industrial,2426.458
PA,2023,3,industrial,1195183.675
AP,2023,3,industrial,3415.53
TO,2023,3,industrial,36176.665
MA,2023,3,industrial,503325.717
PI,2023,3,industrial,18344.782
CE,2023,3,industrial,233060.329
RN,2023,3,industrial,107668.0
PB,2023,3,industrial,108622.144
PE,2023,3,industrial,341573.569
AL,2023,3,industrial,146560.801
SE,2023,3,industrial,103672.761
BA,2023,3,industrial,800560.475
MG,2023,3,industrial,2988436.837
ES,2023,3,industrial,346969.806
RJ,2023,3,industrial,712272.976
SP,2023,3,industrial,4042155.282
PR,2023,3,industrial,1227119.224
SC,2023,3,industrial,1040185.804
RS,2023,3,industrial,921330.78
MS,2023,3,industrial,141235.94
MT,2023,3,industrial,198522.091
GO,2023,3,industrial,496602.958
DF,2023,3,industrial,48730.0
RO,2023,4,industrial,42146.19
AC,2023,4,industrial,3518.324
AM,2023,4,industrial,160839.0
RR,2023,4,industrial,2506.972
PA,2023,4,industrial,1139619.654
AP,2023,4,industrial,3322.349
TO,2023,4,industrial,35179.368
MA,2023,4,industrial,502026.231
PI,2023,4,industrial,16556.62
CE,2023,4,industrial,236922.998
RN,2023,4,industrial,97022.0
PB,2023,4,industrial,105566.575
PE,2023,4,industrial,307232.709
AL,2023,4,industrial,159053.639
SE,2023,4,industrial,85601.931
BA,2023,4,industrial,825310.858
MG,2023,4,industrial,2822990.502
ES,2023,4,industrial,339807.04
RJ,2023,4,industrial,696983.766
SP,2023,4,industrial,4226564.14
PR,2023,4,industrial,1200073.087
SC,2023,4,industrial,970999.071
RS,2023,4,industrial,947107.67
MS,2023,4,industrial,133311.102
MT,2023,4,industrial,199665.075
GO,2023,4,industrial,526146.019
DF,2023,4,industrial,48174.0
RO,2023,5,industrial,43962.409
AC,2023,5,industrial,4032.07
AM,2023,5,industrial,176895.0
RR,2023,5,industrial,2632.841
PA,2023,5,industrial,1188270.927
AP,2023,5,industrial,2877.671
TO,2023,5,industrial,40153.082
MA,2023,5,industrial,507444.786
PI,2023,5,industrial,19760.859
CE,2023,5,industrial,227439.708
RN,2023,5,industrial,98385.0
PB,2023,5,industrial,107219.632
PE,2023,5,industrial,321478.82
AL,2023,5,industrial,145214.022
SE,2023,5,industrial,85654.828
BA,2023,5,industrial,807608.553
MG,2023,5,industrial,2916284.412
ES,2023,5,industrial,361291.135
RJ,2023,5,industrial,688136.852
SP,2023,5,industrial,4051777.569
PR,2023,5,industrial,1237257.339
SC,2023,5,industrial,977562.205
RS,2023,5,industrial,832544.097
MS,2023,5,industrial,131832.039
MT,2023,5,industrial,210012.626
GO,2023,5,industrial,514009.302
DF,2023,5,industrial,49747.0
RO,2023,6,industrial,42983.28
AC,2023,6,industrial,3911.13
AM,2023,6,industrial,163405.0
RR,2023,6,industrial,2524.781
PA,2023,6,industrial,1151147.499
AP,2023,6,industrial,3120.672
TO,2023,6,industrial,37846.042
MA,2023,6,industrial,470439.865
PI,2023,6,industrial,20163.336
CE,2023,6,industrial,240130.091
RN,2023,6,industrial,102330.0
PB,2023,6,industrial,105379.462
PE,2023,6,industrial,310537.47
AL,2023,6,industrial,152933.035
SE,2023,6,industrial,84941.602
BA,2023,6,industrial,814743.807
MG,2023,6,industrial,2830362.12
ES,2023,6,industrial,359864.697
RJ,2023,6,industrial,686935.897
SP,2023,6,industrial,4174112.093
PR,2023,6,industrial,1154473.251
SC,2023,6,industrial,972853.989
RS,2023,6,industrial,857285.499
MS,2023,6,industrial,123281.161
MT,2023,6,industrial,219695.674
GO,2023,6,industrial,506376.98
DF,2023,6,industrial,49129.0
RO,2023,7,industrial,43763.94
AC,2023,7,industrial,4136.92
AM,2023,7,industrial,174160.0
RR,2023,7,industrial,2316.717
PA,2023,7,industrial,1181119.171
AP,2023,7,industrial,3202.053
TO,2023,7,industrial,40505.68
MA,2023,7,industrial,493994.461
PI,2023,7,industrial,19744.164
CE,2023,7,industrial,223905.663
RN,2023,7,industrial,109759.0
PB,2023,7,industrial,111839.813
PE,2023,7,industrial,313708.99
AL,2023,7,industrial,128201.64
SE,2023,7,industrial,87342.791
BA,2023,7,industrial,751690.124
MG,2023,7,industrial,2902470.053
ES,2023,7,industrial,370006.262
RJ,2023,7,industrial,699894.316
SP,2023,7,industrial,4140941.798
PR,2023,7,industrial,1197101.261
