NC,NN,MC,MN,qtd_domicilios,cod_uf,uf,D2C,ano,D3C,variavel,cod_categoria,categoria
3,Unidade da Federação,1020,Unidades,197,32,Espírito Santo,2022,2022,381,Domicílios particulares permanentes ocupados,72149,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa"
3,Unidade da Federação,1020,Unidades,38,32,Espírito Santo,2022,2022,381,Domicílios particulares permanentes ocupados,72150,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada"
3,Unidade da Federação,1020,Unidades,231,32,Espírito Santo,2022,2022,381,Domicílios particulares permanentes ocupados,72151,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés"
3,Unidade da Federação,1020,Unidades,470,32,Espírito Santo,2022,2022,381,Domicílios particulares permanentes ocupados,72152,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra"
3,Unidade da Federação,1020,Unidades,191693,32,Espírito Santo,2022,2022,381,Domicílios particulares permanentes ocupados,72153,Não possui ligação com a rede geral
3,Unidade da Federação,1020,Unidades,88976,32,Espírito Santo,2022,2022,381,Domicílios particulares permanentes ocupados,72154,Não possui ligação com a rede geral - Poço profundo ou artesiano
3,Unidade da Federação,1020,Unidades,35944,32,Espírito Santo,2022,2022,381,Domicílios particulares permanentes ocupados,72155,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba"
3,Unidade da Federação,1020,Unidades,62912,32,Espírito Santo,2022,2022,381,Domicílios particulares permanentes ocupados,72156,"Não possui ligação com a rede geral - Fonte, nascente ou mina"
3,Unidade da Federação,1020,Unidades,901,32,Espírito Santo,2022,2022,381,Domicílios particulares permanentes ocupados,72157,Não possui ligação com a rede geral - Carro-pipa
3,Unidade da Federação,1020,Unidades,58,32,Espírito Santo,2022,2022,381,Domicílios particulares permanentes ocupados,72158,Não possui ligação com a rede geral - Água da chuva armazenada
3,Unidade da Federação,1020,Unidades,1338,32,Espírito Santo,2022,2022,381,Domicílios particulares permanentes ocupados,72159,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés"
3,Unidade da Federação,1020,Unidades,1564,32,Espírito Santo,2022,2022,381,Domicílios particulares permanentes ocupados,72160,Não possui ligação com a rede geral - Outra
3,Unidade da Federação,1020,Unidades,6152051,33,Rio de Janeiro,2022,2022,381,Domicílios particulares permanentes ocupados,72129,Total
3,Unidade da Federação,1020,Unidades,5211812,33,Rio de Janeiro,2022,2022,381,Domicílios particulares permanentes ocupados,72144,Possui ligação à rede geral e a utiliza como forma principal
3,Unidade da Federação,1020,Unidades,238988,33,Rio de Janeiro,2022,2022,381,Domicílios particulares permanentes ocupados,72145,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
3,Unidade da Federação,1020,Unidades,167126,33,Rio de Janeiro,2022,2022,381,Domicílios particulares permanentes ocupados,72146,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano"
3,Unidade da Federação,1020,Unidades,22053,33,Rio de Janeiro,2022,2022,381,Domicílios particulares permanentes ocupados,72147,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba"
3,Unidade da Federação,1020,Unidades,25886,33,Rio de Janeiro,2022,2022,381,Domicílios particulares permanentes ocupados,72148,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina"
3,Unidade da Federação,1020,Unidades,9600,33,Rio de Janeiro,2022,2022,381,Domicílios particulares permanentes ocupados,72149,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa"
3,Unidade da Federação,1020,Unidades,652,33,Rio de Janeiro,2022,2022,381,Domicílios particulares permanentes ocupados,72150,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada"
3,Unidade da Federação,1020,Unidades,2061,33,Rio de Janeiro,2022,2022,381,Domicílios particulares permanentes ocupados,72151,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés"
3,Unidade da Federação,1020,Unidades,11610,33,Rio de Janeiro,2022,2022,381,Domicílios particulares permanentes ocupados,72152,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra"
3,Unidade da Federação,1020,Unidades,701251,33,Rio de Janeiro,2022,2022,381,Domicílios particulares permanentes ocupados,72153,Não possui ligação com a rede geral
3,Unidade da Federação,1020,Unidades,463094,33,Rio de Janeiro,2022,2022,381,Domicílios particulares permanentes ocupados,72154,Não possui ligação com a rede geral - Poço profundo ou artesiano
3,Unidade da Federação,1020,Unidades,77398,33,Rio de Janeiro,2022,2022,381,Domicílios particulares permanentes ocupados,72155,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba"
3,Unidade da Federação,1020,Unidades,101116,33,Rio de Janeiro,2022,2022,381,Domicílios particulares permanentes ocupados,72156,"Não possui ligação com a rede geral - Fonte, nascente ou mina"
3,Unidade da Federação,1020,Unidades,22400,33,Rio de Janeiro,2022,2022,381,Domicílios particulares permanentes ocupados,72157,Não possui ligação com a rede geral - Carro-pipa
3,Unidade da Federação,1020,Unidades,2506,33,Rio de Janeiro,2022,2022,381,Domicílios particulares permanentes ocupados,72158,Não possui ligação com a rede geral - Água da chuva armazenada
3,Unidade da Federação,1020,Unidades,5112,33,Rio de Janeiro,2022,2022,381,Domicílios particulares permanentes ocupados,72159,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés"
3,Unidade da Federação,1020,Unidades,29625,33,Rio de Janeiro,2022,2022,381,Domicílios particulares permanentes ocupados,72160,Não possui ligação com a rede geral - Outra
3,Unidade da Federação,1020,Unidades,16224248,35,São Paulo,2022,2022,381,Domicílios particulares permanentes ocupados,72129,Total
3,Unidade da Federação,1020,Unidades,15533337,35,São Paulo,2022,2022,381,Domicílios particulares permanentes ocupados,72144,Possui ligação à rede geral e a utiliza como forma principal
3,Unidade da Federação,1020,Unidades,143699,35,São Paulo,2022,2022,381,Domicílios particulares permanentes ocupados,72145,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
3,Unidade da Federação,1020,Unidades,92237,35,São Paulo,2022,2022,381,Domicílios particulares permanentes ocupados,72146,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano"
3,Unidade da Federação,1020,Unidades,15504,35,São Paulo,2022,2022,381,Domicílios particulares permanentes ocupados,72147,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba"
3,Unidade da Federação,1020,Unidades,14230,35,São Paulo,2022,2022,381,Domicílios particulares permanentes ocupados,72148,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina"
3,Unidade da Federação,1020,Unidades,1343,35,São Paulo,2022,2022,381,Domicílios particulares permanentes ocupados,72149,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa"
3,Unidade da Federação,1020,Unidades,637,35,São Paulo,2022,2022,381,Domicílios particulares permanentes ocupados,72150,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada"
3,Unidade da Federação,1020,Unidades,2378,35,São Paulo,2022,2022,381,Domicílios particulares permanentes ocupados,72151,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés"
3,Unidade da Federação,1020,Unidades,17370,35,São Paulo,2022,2022,381,Domicílios particulares permanentes ocupados,72152,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra"
3,Unidade da Federação,1020,Unidades,547212,35,São Paulo,2022,2022,381,Domicílios particulares permanentes ocupados,72153,Não possui ligação com a rede geral
3,Unidade da Federação,1020,Unidades,258851,35,São Paulo,2022,2022,381,Domicílios particulares permanentes ocupados,72154,Não possui ligação com a rede geral - Poço profundo ou artesiano
3,Unidade da Federação,1020,Unidades,127402,35,São Paulo,2022,2022,381,Domicílios particulares permanentes ocupados,72155,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba"
3,Unidade da Federação,1020,Unidades,112398,35,São Paulo,2022,2022,381,Domicílios particulares permanentes ocupados,72156,"Não possui ligação com a rede geral - Fonte, nascente ou mina"
3,Unidade da Federação,1020,Unidades,11649,35,São Paulo,2022,2022,381,Domicílios particulares permanentes ocupados,72157,Não possui ligação com a rede geral - Carro-pipa
3,Unidade da Federação,1020,Unidades,861,35,São Paulo,2022,2022,381,Domicílios particulares permanentes ocupados,72158,Não possui ligação com a rede geral - Água da chuva armazenada
3,Unidade da Federação,1020,Unidades,7893,35,São Paulo,2022,2022,381,Domicílios particulares permanentes ocupados,72159,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés"
3,Unidade da Federação,1020,Unidades,28158,35,São Paulo,2022,2022,381,Domicílios particulares permanentes ocupados,72160,Não possui ligação com a rede geral - Outra
3,Unidade da Federação,1020,Unidades,4209432,41,Paraná,2022,2022,381,Domicílios particulares permanentes ocupados,72129,Total
3,Unidade da Federação,1020,Unidades,3739267,41,Paraná,2022,2022,381,Domicílios particulares permanentes ocupados,72144,Possui ligação à rede geral e a utiliza como forma principal
3,Unidade da Federação,1020,Unidades,132730,41,Paraná,2022,2022,381,Domicílios particulares permanentes ocupados,72145,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
3,Unidade da Federação,1020,Unidades,105136,41,Paraná,2022,2022,381,Domicílios particulares permanentes ocupados,72146,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano"
3,Unidade da Federação,1020,Unidades,10045,41,Paraná,2022,2022,381,Domicílios particulares permanentes ocupados,72147,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba"
3,Unidade da Federação,1020,Unidades,14207,41,Paraná,2022,2022,381,Domicílios particulares permanentes ocupados,72148,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina"
3,Unidade da Federação,1020,Unidades,90,41,Paraná,2022,2022,381,Domicílios particulares permanentes ocupados,72149,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa"
3,Unidade da Federação,1020,Unidades,268,41,Paraná,2022,2022,381,Domicílios particulares permanentes ocupados,72150,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada"
3,Unidade da Federação,1020,Unidades,223,41,Paraná,2022,2022,381,Domicílios particulares permanentes ocupados,72151,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés"
3,Unidade da Federação,1020,Unidades,2761,41,Paraná,2022,2022,381,Domicílios particulares permanentes ocupados,72152,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra"
3,Unidade da Federação,1020,Unidades,337435,41,Paraná,2022,2022,381,Domicílios particulares permanentes ocupados,72153,Não possui ligação com a rede geral
3,Unidade da Federação,1020,Unidades,137116,41,Paraná,2022,2022,381,Domicílios particulares permanentes ocupados,72154,Não possui ligação com a rede geral - Poço profundo ou artesiano
3,Unidade da Federação,1020,Unidades,55284,41,Paraná,2022,2022,381,Domicílios particulares permanentes ocupados,72155,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba"
3,Unidade da Federação,1020,Unidades,136606,41,Paraná,2022,2022,381,Domicílios particulares permanentes ocupados,72156,"Não possui ligação com a rede geral - Fonte, nascente ou mina"
3,Unidade da Federação,1020,Unidades,616,41,Paraná,2022,2022,381,Domicílios particulares permanentes ocupados,72157,Não possui ligação com a rede geral - Carro-pipa
3,Unidade da Federação,1020,Unidades,208,41,Paraná,2022,2022,381,Domicílios particulares permanentes ocupados,72158,Não possui ligação com a rede geral - Água da chuva armazenada
3,Unidade da Federação,1020,Unidades,1949,41,Paraná,2022,2022,381,Domicílios particulares permanentes ocupados,72159,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés"
3,Unidade da Federação,1020,Unidades,5656,41,Paraná,2022,2022,381,Domicílios particulares permanentes ocupados,72160,Não possui ligação com a rede geral - Outra
3,Unidade da Federação,1020,Unidades,2806100,42,Santa Catarina,2022,2022,381,Domicílios particulares permanentes ocupados,72129,Total
3,Unidade da Federação,1020,Unidades,2367142,42,Santa Catarina,2022,2022,381,Domicílios particulares permanentes ocupados,72144,Possui ligação à rede geral e a utiliza como forma principal
3,Unidade da Federação,1020,Unidades,119226,42,Santa Catarina,2022,2022,381,Domicílios particulares permanentes ocupados,72145,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
3,Unidade da Federação,1020,Unidades,72861,42,Santa Catarina,2022,2022,381,Domicílios particulares permanentes ocupados,72146,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano"
3,Unidade da Federação,1020,Unidades,16979,42,Santa Catarina,2022,2022,381,Domicílios particulares permanentes ocupados,72147,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba"
3,Unidade da Federação,1020,Unidades,26824,42,Santa Catarina,2022,2022,381,Domicílios particulares permanentes ocupados,72148,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina"
3,Unidade da Federação,1020,Unidades,71,42,Santa Catarina,2022,2022,381,Domicílios particulares permanentes ocupados,72149,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa"
3,Unidade da Federação,1020,Unidades,325,42,Santa Catarina,2022,2022,381,Domicílios particulares permanentes ocupados,72150,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada"
3,Unidade da Federação,1020,Unidades,1383,42,Santa Catarina,2022,2022,381,Domicílios particulares permanentes ocupados,72151,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés"
3,Unidade da Federação,1020,Unidades,783,42,Santa Catarina,2022,2022,381,Domicílios particulares permanentes ocupados,72152,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra"
3,Unidade da Federação,1020,Unidades,319732,42,Santa Catarina,2022,2022,381,Domicílios particulares permanentes ocupados,72153,Não possui ligação com a rede geral
3,Unidade da Federação,1020,Unidades,128905,42,Santa Catarina,2022,2022,381,Domicílios particulares permanentes ocupados,72154,Não possui ligação com a rede geral - Poço profundo ou artesiano
3,Unidade da Federação,1020,Unidades,61974,42,Santa Catarina,2022,2022,381,Domicílios particulares permanentes ocupados,72155,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba"
3,Unidade da Federação,1020,Unidades,122509,42,Santa Catarina,2022,2022,381,Domicílios particulares permanentes ocupados,72156,"Não possui ligação com a rede geral - Fonte, nascente ou mina"
3,Unidade da Federação,1020,Unidades,314,42,Santa Catarina,2022,2022,381,Domicílios particulares permanentes ocupados,72157,Não possui ligação com a rede geral - Carro-pipa
3,Unidade da Federação,1020,Unidades,324,42,Santa Catarina,2022,2022,381,Domicílios particulares permanentes ocupados,72158,Não possui ligação com a rede geral - Água da chuva armazenada
3,Unidade da Federação,1020,Unidades,3107,42,Santa Catarina,2022,2022,381,Domicílios particulares permanentes ocupados,72159,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés"
3,Unidade da Federação,1020,Unidades,2599,42,Santa Catarina,2022,2022,381,Domicílios particulares permanentes ocupados,72160,Não possui ligação com a rede geral - Outra
3,Unidade da Federação,1020,Unidades,4256082,43,Rio Grande do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72129,Total
3,Unidade da Federação,1020,Unidades,3687424,43,Rio Grande do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72144,Possui ligação à rede geral e a utiliza como forma principal
3,Unidade da Federação,1020,Unidades,176753,43,Rio Grande do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72145,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
3,Unidade da Federação,1020,Unidades,142640,43,Rio Grande do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72146,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano"
3,Unidade da Federação,1020,Unidades,12881,43,Rio Grande do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72147,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba"
3,Unidade da Federação,1020,Unidades,16854,43,Rio Grande do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72148,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina"
3,Unidade da Federação,1020,Unidades,309,43,Rio Grande do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72149,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa"
3,Unidade da Federação,1020,Unidades,531,43,Rio Grande do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72150,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada"
3,Unidade da Federação,1020,Unidades,251,43,Rio Grande do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72151,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés"
3,Unidade da Federação,1020,Unidades,3287,43,Rio Grande do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72152,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra"
3,Unidade da Federação,1020,Unidades,391905,43,Rio Grande do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72153,Não possui ligação com a rede geral
3,Unidade da Federação,1020,Unidades,248335,43,Rio Grande do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72154,Não possui ligação com a rede geral - Poço profundo ou artesiano
3,Unidade da Federação,1020,Unidades,65372,43,Rio Grande do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72155,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba"
3,Unidade da Federação,1020,Unidades,63490,43,Rio Grande do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72156,"Não possui ligação com a rede geral - Fonte, nascente ou mina"
3,Unidade da Federação,1020,Unidades,1926,43,Rio Grande do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72157,Não possui ligação com a rede geral - Carro-pipa
3,Unidade da Federação,1020,Unidades,1278,43,Rio Grande do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72158,Não possui ligação com a rede geral - Água da chuva armazenada
3,Unidade da Federação,1020,Unidades,1690,43,Rio Grande do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72159,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés"
3,Unidade da Federação,1020,Unidades,9814,43,Rio Grande do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72160,Não possui ligação com a rede geral - Outra
3,Unidade da Federação,1020,Unidades,979669,50,Mato Grosso do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72129,Total
3,Unidade da Federação,1020,Unidades,854236,50,Mato Grosso do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72144,Possui ligação à rede geral e a utiliza como forma principal
3,Unidade da Federação,1020,Unidades,33087,50,Mato Grosso do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72145,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
3,Unidade da Federação,1020,Unidades,28993,50,Mato Grosso do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72146,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano"
3,Unidade da Federação,1020,Unidades,3034,50,Mato Grosso do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72147,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba"
3,Unidade da Federação,1020,Unidades,517,50,Mato Grosso do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72148,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina"
3,Unidade da Federação,1020,Unidades,25,50,Mato Grosso do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72149,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa"
3,Unidade da Federação,1020,Unidades,29,50,Mato Grosso do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72150,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada"
3,Unidade da Federação,1020,Unidades,122,50,Mato Grosso do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72151,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés"
3,Unidade da Federação,1020,Unidades,367,50,Mato Grosso do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72152,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra"
3,Unidade da Federação,1020,Unidades,92346,50,Mato Grosso do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72153,Não possui ligação com a rede geral
3,Unidade da Federação,1020,Unidades,72882,50,Mato Grosso do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72154,Não possui ligação com a rede geral - Poço profundo ou artesiano
3,Unidade da Federação,1020,Unidades,8411,50,Mato Grosso do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72155,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba"
3,Unidade da Federação,1020,Unidades,5607,50,Mato Grosso do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72156,"Não possui ligação com a rede geral - Fonte, nascente ou mina"
3,Unidade da Federação,1020,Unidades,629,50,Mato Grosso do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72157,Não possui ligação com a rede geral - Carro-pipa
3,Unidade da Federação,1020,Unidades,278,50,Mato Grosso do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72158,Não possui ligação com a rede geral - Água da chuva armazenada
3,Unidade da Federação,1020,Unidades,1788,50,Mato Grosso do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72159,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés"
3,Unidade da Federação,1020,Unidades,2751,50,Mato Grosso do Sul,2022,2022,381,Domicílios particulares permanentes ocupados,72160,Não possui ligação com a rede geral - Outra
3,Unidade da Federação,1020,Unidades,1278142,51,Mato Grosso,2022,2022,381,Domicílios particulares permanentes ocupados,72129,Total
3,Unidade da Federação,1020,Unidades,1031990,51,Mato Grosso,2022,2022,381,Domicílios particulares permanentes ocupados,72144,Possui ligação à rede geral e a utiliza como forma principal
3,Unidade da Federação,1020,Unidades,61866,51,Mato Grosso,2022,2022,381,Domicílios particulares permanentes ocupados,72145,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
3,Unidade da Federação,1020,Unidades,43726,51,Mato Grosso,2022,2022,381,Domicílios particulares permanentes ocupados,72146,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano"
3,Unidade da Federação,1020,Unidades,11784,51,Mato Grosso,2022,2022,381,Domicílios particulares permanentes ocupados,72147,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba"
3,Unidade da Federação,1020,Unidades,3062,51,Mato Grosso,2022,2022,381,Domicílios particulares permanentes ocupados,72148,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina"
3,Unidade da Federação,1020,Unidades,1920,51,Mato Grosso,2022,2022,381,Domicílios particulares permanentes ocupados,72149,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa"
3,Unidade da Federação,1020,Unidades,46,51,Mato Grosso,2022,2022,381,Domicílios particulares permanentes ocupados,72150,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada"
3,Unidade da Federação,1020,Unidades,840,51,Mato Grosso,2022,2022,381,Domicílios particulares permanentes ocupados,72151,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés"
3,Unidade da Federação,1020,Unidades,488,51,Mato Grosso,2022,2022,381,Domicílios particulares permanentes ocupados,72152,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra"
3,Unidade da Federação,1020,Unidades,184286,51,Mato Grosso,2022,2022,381,Domicílios particulares permanentes ocupados,72153,Não possui ligação com a rede geral
3,Unidade da Federação,1020,Unidades,118238,51,Mato Grosso,2022,2022,381,Domicílios particulares permanentes ocupados,72154,Não possui ligação com a rede geral - Poço profundo ou artesiano
3,Unidade da Federação,1020,Unidades,39149,51,Mato Grosso,2022,2022,381,Domicílios particulares permanentes ocupados,72155,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba"
3,Unidade da Federação,1020,Unidades,18063,51,Mato Grosso,2022,2022,381,Domicílios particulares permanentes ocupados,72156,"Não possui ligação com a rede geral - Fonte, nascente ou mina"
3,Unidade da Federação,1020,Unidades,1267,51,Mato Grosso,2022,2022,381,Domicílios particulares permanentes ocupados,72157,Não possui ligação com a rede geral - Carro-pipa
3,Unidade da Federação,1020,Unidades,148,51,Mato Grosso,2022,2022,381,Domicílios particulares permanentes ocupados,72158,Não possui ligação com a rede geral - Água da chuva armazenada
3,Unidade da Federação,1020,Unidades,5131,51,Mato Grosso,2022,2022,381,Domicílios particulares permanentes ocupados,72159,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés"
3,Unidade da Federação,1020,Unidades,2290,51,Mato Grosso,2022,2022,381,Domicílios particulares permanentes ocupados,72160,Não possui ligação com a rede geral - Outra
3,Unidade da Federação,1020,Unidades,2572930,52,Goiás,2022,2022,381,Domicílios particulares permanentes ocupados,72129,Total
3,Unidade da Federação,1020,Unidades,2175256,52,Goiás,2022,2022,381,Domicílios particulares permanentes ocupados,72144,Possui ligação à rede geral e a utiliza como forma principal
3,Unidade da Federação,1020,Unidades,94945,52,Goiás,2022,2022,381,Domicílios particulares permanentes ocupados,72145,"Possui ligação à rede geral, mas utiliza principalmente outra forma"
3,Unidade da Federação,1020,Unidades,54291,52,Goiás,2022,2022,381,Domicílios particulares permanentes ocupados,72146,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano"
3,Unidade da Federação,1020,Unidades,34222,52,Goiás,2022,2022,381,Domicílios particulares permanentes ocupados,72147,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba"
3,Unidade da Federação,1020,Unidades,4253,52,Goiás,2022,2022,381,Domicílios particulares permanentes ocupados,72148,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina"
3,Unidade da Federação,1020,Unidades,116,52,Goiás,2022,2022,381,Domicílios particulares permanentes ocupados,72149,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa"
3,Unidade da Federação,1020,Unidades,96,52,Goiás,2022,2022,381,Domicílios particulares permanentes ocupados,72150,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada"
3,Unidade da Federação,1020,Unidades,972,52,Goiás,2022,2022,381,Domicílios particulares permanentes ocupados,72151,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés"
3,Unidade da Federação,1020,Unidades,995,52,Goiás,2022,2022,381,Domicílios particulares permanentes ocupados,72152,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra"
3,Unidade da Federação,1020,Unidades,302729,52,Goiás,2022,2022,381,Domicílios particulares permanentes ocupados,72153,Não possui ligação com a rede geral
3,Unidade da Federação,1020,Unidades,163404,52,Goiás,2022,2022,381,Domicílios particulares permanentes ocupados,72154,Não possui ligação com a rede geral - Poço profundo ou artesiano
3,Unidade da Federação,1020,Unidades,95794,52,Goiás,2022,2022,381,Domicílios particulares permanentes ocupados,72155,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba"
3,Unidade da Federação,1020,Unidades,30289,52,Goiás,2022,2022,381,Domicílios particulares permanentes ocupados,72156,"Não possui ligação com a rede geral - Fonte, nascente ou mina"
3,Unidade da Federação,1020,Unidades,1137,52,Goiás,2022,2022,381,Domicílios particulares permanentes ocupados,72157,Não possui ligação com a rede geral - Carro-pipa
3,Unidade da Federação,1020,Unidades,319,52,Goiás,2022,2022,381,Domicílios particulares permanentes ocupados,72158,Não possui ligação com a rede geral - Água da chuva armazenada
